,FileName,Time Recorded,Tool bounding box,Phase
40,191S1__00040.jpg,1.4,"[{'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'iris', 'xmin': 747, 'xmax': 1403, 'ymin': 360, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1256, 'xmax': 1686, 'ymin': 213, 'ymax': 323}]",Nothing
41,191S1__00041.jpg,1.44,[],Nothing
42,191S1__00042.jpg,1.47,[],Nothing
43,191S1__00043.jpg,1.51,[],Nothing
44,191S1__00044.jpg,1.54,[],Nothing
45,191S1__00045.jpg,1.58,[],Nothing
46,191S1__00046.jpg,1.61,[],Nothing
47,191S1__00047.jpg,1.64,[],Nothing
48,191S1__00048.jpg,1.68,[],Nothing
49,191S1__00049.jpg,1.71,[],Nothing
50,191S1__00050.jpg,1.75,"[{'class': 'skinholder', 'xmin': 1249, 'xmax': 1679, 'ymin': 215, 'ymax': 325}, {'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'iris', 'xmin': 742, 'xmax': 1403, 'ymin': 360, 'ymax': 1078}]",Nothing
51,191S1__00051.jpg,1.78,[],Nothing
52,191S1__00052.jpg,1.81,[],Nothing
53,191S1__00053.jpg,1.85,[],Nothing
54,191S1__00054.jpg,1.88,[],Nothing
55,191S1__00055.jpg,1.92,[],Nothing
56,191S1__00056.jpg,1.95,[],Nothing
57,191S1__00057.jpg,1.99,[],Nothing
58,191S1__00058.jpg,2.02,[],Nothing
59,191S1__00059.jpg,2.05,[],Nothing
60,191S1__00060.jpg,2.09,"[{'class': 'skinholder', 'xmin': 1249, 'xmax': 1679, 'ymin': 215, 'ymax': 325}, {'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'iris', 'xmin': 730, 'xmax': 1403, 'ymin': 360, 'ymax': 1078}]",Nothing
61,191S1__00061.jpg,2.12,[],Nothing
62,191S1__00062.jpg,2.16,[],Nothing
63,191S1__00063.jpg,2.19,[],Nothing
64,191S1__00064.jpg,2.22,[],Nothing
65,191S1__00065.jpg,2.26,[],Nothing
66,191S1__00066.jpg,2.29,[],Nothing
67,191S1__00067.jpg,2.33,[],Nothing
68,191S1__00068.jpg,2.36,[],Nothing
69,191S1__00069.jpg,2.4,[],Nothing
70,191S1__00070.jpg,2.43,"[{'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'iris', 'xmin': 737, 'xmax': 1403, 'ymin': 371, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1255, 'xmax': 1685, 'ymin': 221, 'ymax': 331}]",Nothing
71,191S1__00071.jpg,2.46,[],Nothing
72,191S1__00072.jpg,2.5,[],Nothing
73,191S1__00073.jpg,2.53,[],Nothing
74,191S1__00074.jpg,2.57,[],Nothing
75,191S1__00075.jpg,2.6,[],Nothing
76,191S1__00076.jpg,2.64,[],Nothing
77,191S1__00077.jpg,2.67,[],Nothing
78,191S1__00078.jpg,2.7,[],Nothing
79,191S1__00079.jpg,2.74,[],Nothing
80,191S1__00080.jpg,2.77,"[{'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'skinholder', 'xmin': 1255, 'xmax': 1685, 'ymin': 221, 'ymax': 331}, {'class': 'iris', 'xmin': 741, 'xmax': 1407, 'ymin': 367, 'ymax': 1074}]",Nothing
81,191S1__00081.jpg,2.81,[],Nothing
82,191S1__00082.jpg,2.84,[],Nothing
83,191S1__00083.jpg,2.88,[],Nothing
84,191S1__00084.jpg,2.91,[],Nothing
85,191S1__00085.jpg,2.94,[],Nothing
86,191S1__00086.jpg,2.98,[],Nothing
87,191S1__00087.jpg,3.01,[],Nothing
88,191S1__00088.jpg,3.05,[],Nothing
89,191S1__00089.jpg,3.08,[],Nothing
90,191S1__00090.jpg,3.12,"[{'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'iris', 'xmin': 741, 'xmax': 1407, 'ymin': 367, 'ymax': 1074}, {'class': 'skinholder', 'xmin': 1255, 'xmax': 1685, 'ymin': 228, 'ymax': 338}]",Nothing
91,191S1__00091.jpg,3.15,[],Nothing
92,191S1__00092.jpg,3.18,[],Nothing
93,191S1__00093.jpg,3.22,[],Nothing
94,191S1__00094.jpg,3.25,[],Nothing
95,191S1__00095.jpg,3.29,[],Nothing
96,191S1__00096.jpg,3.32,[],Nothing
97,191S1__00097.jpg,3.36,[],Nothing
98,191S1__00098.jpg,3.39,[],Nothing
99,191S1__00099.jpg,3.42,[],Nothing
100,191S1__00100.jpg,3.46,"[{'class': 'skinholder', 'xmin': 1488, 'xmax': 1851, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 146, 'xmax': 407, 'ymin': 508, 'ymax': 663}, {'class': 'skinholder', 'xmin': 1255, 'xmax': 1685, 'ymin': 228, 'ymax': 338}, {'class': 'iris', 'xmin': 733, 'xmax': 1399, 'ymin': 361, 'ymax': 1068}]",Nothing
101,191S1__00101.jpg,3.49,[],Nothing
102,191S1__00102.jpg,3.53,[],Nothing
103,191S1__00103.jpg,3.56,[],Nothing
104,191S1__00104.jpg,3.59,[],Nothing
105,191S1__00105.jpg,3.63,[],Nothing
106,191S1__00106.jpg,3.66,[],Nothing
107,191S1__00107.jpg,3.7,[],Nothing
108,191S1__00108.jpg,3.73,[],Nothing
109,191S1__00109.jpg,3.77,[],Nothing
110,191S1__00110.jpg,3.8,"[{'class': 'skinholder', 'xmin': 136, 'xmax': 397, 'ymin': 514, 'ymax': 669}, {'class': 'iris', 'xmin': 701, 'xmax': 1401, 'ymin': 371, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1207, 'xmax': 1637, 'ymin': 237, 'ymax': 347}, {'class': 'skinholder', 'xmin': 1577, 'xmax': 1793, 'ymin': 1029, 'ymax': 1078}]",Nothing
111,191S1__00111.jpg,3.83,[],Nothing
112,191S1__00112.jpg,3.87,[],Nothing
113,191S1__00113.jpg,3.9,[],Nothing
114,191S1__00114.jpg,3.94,[],Nothing
115,191S1__00115.jpg,3.97,[],Nothing
116,191S1__00116.jpg,4.01,[],Nothing
117,191S1__00117.jpg,4.04,[],Nothing
118,191S1__00118.jpg,4.07,[],Nothing
119,191S1__00119.jpg,4.11,[],Nothing
120,191S1__00120.jpg,4.14,"[{'class': 'skinholder', 'xmin': 136, 'xmax': 397, 'ymin': 514, 'ymax': 669}, {'class': 'skinholder', 'xmin': 1201, 'xmax': 1631, 'ymin': 228, 'ymax': 338}, {'class': 'iris', 'xmin': 721, 'xmax': 1387, 'ymin': 355, 'ymax': 1062}, {'class': 'skinholder', 'xmin': 1571, 'xmax': 1764, 'ymin': 1035, 'ymax': 1078}]",Nothing
121,191S1__00121.jpg,4.18,[],Nothing
122,191S1__00122.jpg,4.21,[],Nothing
123,191S1__00123.jpg,4.24,[],Nothing
124,191S1__00124.jpg,4.28,[],Nothing
125,191S1__00125.jpg,4.31,[],Nothing
126,191S1__00126.jpg,4.35,[],Nothing
127,191S1__00127.jpg,4.38,[],Nothing
128,191S1__00128.jpg,4.42,[],Nothing
129,191S1__00129.jpg,4.45,[],Nothing
130,191S1__00130.jpg,4.48,"[{'class': 'skinholder', 'xmin': 122, 'xmax': 354, 'ymin': 505, 'ymax': 638}, {'class': 'skinholder', 'xmin': 1180, 'xmax': 1610, 'ymin': 210, 'ymax': 320}, {'class': 'skinholder', 'xmin': 1427, 'xmax': 1764, 'ymin': 1024, 'ymax': 1078}, {'class': 'iris', 'xmin': 718, 'xmax': 1384, 'ymin': 341, 'ymax': 1068}]",Nothing
131,191S1__00131.jpg,4.52,[],Nothing
132,191S1__00132.jpg,4.55,[],Nothing
133,191S1__00133.jpg,4.59,[],Nothing
134,191S1__00134.jpg,4.62,[],Nothing
135,191S1__00135.jpg,4.66,[],Nothing
136,191S1__00136.jpg,4.69,[],Nothing
137,191S1__00137.jpg,4.72,[],Nothing
138,191S1__00138.jpg,4.76,[],Nothing
139,191S1__00139.jpg,4.79,[],Nothing
140,191S1__00140.jpg,4.83,"[{'class': 'skinholder', 'xmin': 122, 'xmax': 354, 'ymin': 505, 'ymax': 638}, {'class': 'skinholder', 'xmin': 1401, 'xmax': 1775, 'ymin': 1017, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1180, 'xmax': 1610, 'ymin': 203, 'ymax': 313}, {'class': 'iris', 'xmin': 715, 'xmax': 1381, 'ymin': 328, 'ymax': 1054}]",Nothing
141,191S1__00141.jpg,4.86,[],Nothing
142,191S1__00142.jpg,4.89,[],Nothing
143,191S1__00143.jpg,4.93,[],Nothing
144,191S1__00144.jpg,4.96,[],Nothing
145,191S1__00145.jpg,5,[],Nothing
146,191S1__00146.jpg,5.03,[],Nothing
147,191S1__00147.jpg,5.07,[],Nothing
148,191S1__00148.jpg,5.1,[],Nothing
149,191S1__00149.jpg,5.14,[],Nothing
150,191S1__00150.jpg,5.17,"[{'class': 'skinholder', 'xmin': 94, 'xmax': 327, 'ymin': 505, 'ymax': 638}, {'class': 'skinholder', 'xmin': 1144, 'xmax': 1575, 'ymin': 222, 'ymax': 332}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1718, 'ymin': 1033, 'ymax': 1076}, {'class': 'iris', 'xmin': 685, 'xmax': 1351, 'ymin': 346, 'ymax': 1072}]",Nothing
151,191S1__00151.jpg,5.2,[],Nothing
152,191S1__00152.jpg,5.24,[],Nothing
153,191S1__00153.jpg,5.27,[],Nothing
154,191S1__00154.jpg,5.31,[],Nothing
155,191S1__00155.jpg,5.34,[],Nothing
156,191S1__00156.jpg,5.37,[],Nothing
157,191S1__00157.jpg,5.41,[],Nothing
158,191S1__00158.jpg,5.44,[],Nothing
159,191S1__00159.jpg,5.48,[],Nothing
160,191S1__00160.jpg,5.51,"[{'class': 'skinholder', 'xmin': 94, 'xmax': 327, 'ymin': 505, 'ymax': 638}, {'class': 'iris', 'xmin': 725, 'xmax': 1348, 'ymin': 330, 'ymax': 1057}, {'class': 'skinholder', 'xmin': 1178, 'xmax': 1608, 'ymin': 210, 'ymax': 320}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1772, 'ymin': 1016, 'ymax': 1076}]",Nothing
161,191S1__00161.jpg,5.55,[],Nothing
162,191S1__00162.jpg,5.58,[],Nothing
163,191S1__00163.jpg,5.61,[],Nothing
164,191S1__00164.jpg,5.65,[],Nothing
165,191S1__00165.jpg,5.68,[],Nothing
166,191S1__00166.jpg,5.72,[],Nothing
167,191S1__00167.jpg,5.75,[],Nothing
168,191S1__00168.jpg,5.78,[],Nothing
169,191S1__00169.jpg,5.82,[],Nothing
170,191S1__00170.jpg,5.85,"[{'class': 'iris', 'xmin': 724, 'xmax': 1347, 'ymin': 322, 'ymax': 1048}, {'class': 'skinholder', 'xmin': 113, 'xmax': 346, 'ymin': 480, 'ymax': 613}, {'class': 'skinholder', 'xmin': 1198, 'xmax': 1628, 'ymin': 193, 'ymax': 304}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}]",Nothing
171,191S1__00171.jpg,5.89,[],Nothing
172,191S1__00172.jpg,5.92,[],Nothing
173,191S1__00173.jpg,5.96,[],Nothing
174,191S1__00174.jpg,5.99,[],Nothing
175,191S1__00175.jpg,6.03,[],Nothing
176,191S1__00176.jpg,6.06,[],Nothing
177,191S1__00177.jpg,6.09,[],Nothing
178,191S1__00178.jpg,6.13,[],Nothing
179,191S1__00179.jpg,6.16,[],Nothing
180,191S1__00180.jpg,6.2,"[{'class': 'iris', 'xmin': 724, 'xmax': 1347, 'ymin': 322, 'ymax': 1048}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 120, 'xmax': 353, 'ymin': 476, 'ymax': 609}, {'class': 'skinholder', 'xmin': 1204, 'xmax': 1634, 'ymin': 191, 'ymax': 301}]",Nothing
181,191S1__00181.jpg,6.23,[],Nothing
182,191S1__00182.jpg,6.26,[],Nothing
183,191S1__00183.jpg,6.3,[],Nothing
184,191S1__00184.jpg,6.33,[],Nothing
185,191S1__00185.jpg,6.37,[],Nothing
186,191S1__00186.jpg,6.4,[],Nothing
187,191S1__00187.jpg,6.43,[],Nothing
188,191S1__00188.jpg,6.47,[],Nothing
189,191S1__00189.jpg,6.5,[],Nothing
190,191S1__00190.jpg,6.54,"[{'class': 'iris', 'xmin': 724, 'xmax': 1347, 'ymin': 322, 'ymax': 1048}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 120, 'xmax': 353, 'ymin': 476, 'ymax': 609}, {'class': 'skinholder', 'xmin': 1204, 'xmax': 1634, 'ymin': 191, 'ymax': 301}, {'class': 'forceps', 'xmin': 675, 'xmax': 1105, 'ymin': 0, 'ymax': 258}]",Nothing
191,191S1__00191.jpg,6.57,[],Nothing
192,191S1__00192.jpg,6.61,[],Nothing
193,191S1__00193.jpg,6.64,[],Nothing
194,191S1__00194.jpg,6.68,[],Nothing
195,191S1__00195.jpg,6.71,[],Nothing
196,191S1__00196.jpg,6.74,[],Nothing
197,191S1__00197.jpg,6.78,[],Nothing
198,191S1__00198.jpg,6.81,[],Nothing
199,191S1__00199.jpg,6.85,[],Nothing
200,191S1__00200.jpg,6.88,"[{'class': 'iris', 'xmin': 724, 'xmax': 1347, 'ymin': 322, 'ymax': 1048}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 120, 'xmax': 353, 'ymin': 476, 'ymax': 609}, {'class': 'skinholder', 'xmin': 1204, 'xmax': 1634, 'ymin': 191, 'ymax': 301}, {'class': 'forceps', 'xmin': 788, 'xmax': 1177, 'ymin': 0, 'ymax': 296}]",Nothing
201,191S1__00201.jpg,6.91,[],Nothing
202,191S1__00202.jpg,6.95,[],Nothing
203,191S1__00203.jpg,6.98,[],Nothing
204,191S1__00204.jpg,7.02,[],Nothing
205,191S1__00205.jpg,7.05,[],Nothing
206,191S1__00206.jpg,7.09,[],Nothing
207,191S1__00207.jpg,7.12,[],Nothing
208,191S1__00208.jpg,7.15,[],Nothing
209,191S1__00209.jpg,7.19,[],Nothing
210,191S1__00210.jpg,7.22,"[{'class': 'iris', 'xmin': 724, 'xmax': 1347, 'ymin': 322, 'ymax': 1048}, {'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 120, 'xmax': 353, 'ymin': 476, 'ymax': 609}, {'class': 'skinholder', 'xmin': 1204, 'xmax': 1634, 'ymin': 191, 'ymax': 301}, {'class': 'forceps', 'xmin': 886, 'xmax': 1177, 'ymin': 0, 'ymax': 308}]",Nothing
211,191S1__00211.jpg,7.26,[],Nothing
212,191S1__00212.jpg,7.29,[],Nothing
213,191S1__00213.jpg,7.32,[],Nothing
214,191S1__00214.jpg,7.36,[],Nothing
215,191S1__00215.jpg,7.39,[],Nothing
216,191S1__00216.jpg,7.43,[],Nothing
217,191S1__00217.jpg,7.46,[],Nothing
218,191S1__00218.jpg,7.5,[],Nothing
219,191S1__00219.jpg,7.53,[],Nothing
220,191S1__00220.jpg,7.57,"[{'class': 'skinholder', 'xmin': 1420, 'xmax': 1801, 'ymin': 1003, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 120, 'xmax': 353, 'ymin': 476, 'ymax': 609}, {'class': 'skinholder', 'xmin': 1204, 'xmax': 1634, 'ymin': 191, 'ymax': 301}, {'class': 'iris', 'xmin': 743, 'xmax': 1366, 'ymin': 316, 'ymax': 1026}, {'class': 'forceps', 'xmin': 993, 'xmax': 1185, 'ymin': 0, 'ymax': 326}]",Nothing
221,191S1__00221.jpg,7.6,[],Nothing
222,191S1__00222.jpg,7.63,[],Nothing
223,191S1__00223.jpg,7.67,[],Nothing
224,191S1__00224.jpg,7.7,[],Nothing
225,191S1__00225.jpg,7.74,[],Nothing
226,191S1__00226.jpg,7.77,[],Nothing
227,191S1__00227.jpg,7.8,[],Nothing
228,191S1__00228.jpg,7.84,[],Nothing
229,191S1__00229.jpg,7.87,[],Nothing
230,191S1__00230.jpg,7.91,"[{'class': 'iris', 'xmin': 743, 'xmax': 1366, 'ymin': 316, 'ymax': 1026}, {'class': 'forceps', 'xmin': 993, 'xmax': 1285, 'ymin': 0, 'ymax': 383}, {'class': 'skinholder', 'xmin': 1540, 'xmax': 1801, 'ymin': 1020, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1209, 'xmax': 1668, 'ymin': 231, 'ymax': 341}, {'class': 'skinholder', 'xmin': 117, 'xmax': 349, 'ymin': 511, 'ymax': 644}]",Nothing
231,191S1__00231.jpg,7.94,[],Nothing
232,191S1__00232.jpg,7.98,[],Nothing
233,191S1__00233.jpg,8.01,[],Nothing
234,191S1__00234.jpg,8.04,[],Nothing
235,191S1__00235.jpg,8.08,[],Nothing
236,191S1__00236.jpg,8.11,[],Nothing
237,191S1__00237.jpg,8.15,[],Nothing
238,191S1__00238.jpg,8.18,[],Nothing
239,191S1__00239.jpg,8.22,[],Nothing
240,191S1__00240.jpg,8.25,"[{'class': 'skinholder', 'xmin': 117, 'xmax': 349, 'ymin': 511, 'ymax': 644}, {'class': 'skinholder', 'xmin': 1210, 'xmax': 1669, 'ymin': 243, 'ymax': 353}, {'class': 'forceps', 'xmin': 996, 'xmax': 1285, 'ymin': 0, 'ymax': 340}, {'class': 'skinholder', 'xmin': 1596, 'xmax': 1801, 'ymin': 1039, 'ymax': 1076}, {'class': 'iris', 'xmin': 746, 'xmax': 1369, 'ymin': 337, 'ymax': 1047}]",Nothing
241,191S1__00241.jpg,8.28,[],Nothing
242,191S1__00242.jpg,8.32,[],Nothing
243,191S1__00243.jpg,8.35,[],Nothing
244,191S1__00244.jpg,8.39,[],Nothing
245,191S1__00245.jpg,8.42,[],Nothing
246,191S1__00246.jpg,8.45,[],Nothing
247,191S1__00247.jpg,8.49,[],Nothing
248,191S1__00248.jpg,8.52,[],Nothing
249,191S1__00249.jpg,8.56,[],Nothing
250,191S1__00250.jpg,8.59,"[{'class': 'skinholder', 'xmin': 117, 'xmax': 349, 'ymin': 511, 'ymax': 644}, {'class': 'skinholder', 'xmin': 1596, 'xmax': 1801, 'ymin': 1039, 'ymax': 1076}, {'class': 'forceps', 'xmin': 1034, 'xmax': 1285, 'ymin': 0, 'ymax': 295}, {'class': 'skinholder', 'xmin': 1214, 'xmax': 1673, 'ymin': 227, 'ymax': 337}, {'class': 'iris', 'xmin': 742, 'xmax': 1365, 'ymin': 310, 'ymax': 1033}, {'class': 'diamondkeratomestraight', 'xmin': 336, 'xmax': 578, 'ymin': 990, 'ymax': 1078}]",Nothing
251,191S1__00251.jpg,8.63,[],Nothing
252,191S1__00252.jpg,8.66,[],Nothing
253,191S1__00253.jpg,8.69,[],Nothing
254,191S1__00254.jpg,8.73,[],Nothing
255,191S1__00255.jpg,8.76,[],Nothing
256,191S1__00256.jpg,8.8,[],Nothing
257,191S1__00257.jpg,8.83,[],Nothing
258,191S1__00258.jpg,8.87,[],Nothing
259,191S1__00259.jpg,8.9,[],Nothing
260,191S1__00260.jpg,8.93,"[{'class': 'skinholder', 'xmin': 1214, 'xmax': 1673, 'ymin': 227, 'ymax': 337}, {'class': 'forceps', 'xmin': 1045, 'xmax': 1285, 'ymin': 0, 'ymax': 326}, {'class': 'skinholder', 'xmin': 1426, 'xmax': 1801, 'ymin': 1033, 'ymax': 1076}, {'class': 'diamondkeratomestraight', 'xmin': 354, 'xmax': 596, 'ymin': 990, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 106, 'xmax': 338, 'ymin': 517, 'ymax': 650}, {'class': 'iris', 'xmin': 716, 'xmax': 1371, 'ymin': 325, 'ymax': 1048}]",Nothing
261,191S1__00261.jpg,8.97,[],Nothing
262,191S1__00262.jpg,9,[],Nothing
263,191S1__00263.jpg,9.04,[],Nothing
264,191S1__00264.jpg,9.07,[],Nothing
265,191S1__00265.jpg,9.1,[],Nothing
266,191S1__00266.jpg,9.14,[],Nothing
267,191S1__00267.jpg,9.17,[],Nothing
268,191S1__00268.jpg,9.21,[],Nothing
269,191S1__00269.jpg,9.24,[],Nothing
270,191S1__00270.jpg,9.28,"[{'class': 'skinholder', 'xmin': 1214, 'xmax': 1673, 'ymin': 227, 'ymax': 337}, {'class': 'forceps', 'xmin': 1051, 'xmax': 1285, 'ymin': 0, 'ymax': 340}, {'class': 'iris', 'xmin': 716, 'xmax': 1371, 'ymin': 335, 'ymax': 1058}, {'class': 'diamondkeratomestraight', 'xmin': 328, 'xmax': 582, 'ymin': 978, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 135, 'xmax': 367, 'ymin': 511, 'ymax': 644}, {'class': 'skinholder', 'xmin': 1528, 'xmax': 1801, 'ymin': 1041, 'ymax': 1076}]",Nothing
271,191S1__00271.jpg,9.31,[],Nothing
272,191S1__00272.jpg,9.35,[],Nothing
273,191S1__00273.jpg,9.38,[],Nothing
274,191S1__00274.jpg,9.41,[],Nothing
275,191S1__00275.jpg,9.45,[],Nothing
276,191S1__00276.jpg,9.48,[],Nothing
277,191S1__00277.jpg,9.52,[],Nothing
278,191S1__00278.jpg,9.55,[],Nothing
279,191S1__00279.jpg,9.59,[],Nothing
280,191S1__00280.jpg,9.62,"[{'class': 'skinholder', 'xmin': 135, 'xmax': 367, 'ymin': 511, 'ymax': 644}, {'class': 'skinholder', 'xmin': 1528, 'xmax': 1801, 'ymin': 1041, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1219, 'xmax': 1678, 'ymin': 240, 'ymax': 350}, {'class': 'forceps', 'xmin': 1051, 'xmax': 1285, 'ymin': 0, 'ymax': 368}, {'class': 'diamondkeratomestraight', 'xmin': 316, 'xmax': 598, 'ymin': 951, 'ymax': 1078}, {'class': 'iris', 'xmin': 739, 'xmax': 1381, 'ymin': 367, 'ymax': 1078}]",Nothing
281,191S1__00281.jpg,9.65,[],Nothing
282,191S1__00282.jpg,9.69,[],Nothing
283,191S1__00283.jpg,9.72,[],Nothing
284,191S1__00284.jpg,9.76,[],Nothing
285,191S1__00285.jpg,9.79,[],Nothing
286,191S1__00286.jpg,9.82,[],Nothing
287,191S1__00287.jpg,9.86,[],Nothing
288,191S1__00288.jpg,9.89,[],Nothing
289,191S1__00289.jpg,9.93,[],Nothing
290,191S1__00290.jpg,9.96,"[{'class': 'skinholder', 'xmin': 135, 'xmax': 367, 'ymin': 511, 'ymax': 644}, {'class': 'skinholder', 'xmin': 1528, 'xmax': 1801, 'ymin': 1041, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1219, 'xmax': 1678, 'ymin': 240, 'ymax': 350}, {'class': 'iris', 'xmin': 739, 'xmax': 1381, 'ymin': 367, 'ymax': 1078}, {'class': 'diamondkeratomestraight', 'xmin': 341, 'xmax': 680, 'ymin': 969, 'ymax': 1077}, {'class': 'forceps', 'xmin': 1051, 'xmax': 1285, 'ymin': 0, 'ymax': 369}]",Nothing
291,191S1__00291.jpg,9.99,[],Nothing
292,191S1__00292.jpg,10.03,[],Nothing
293,191S1__00293.jpg,10.06,[],Nothing
294,191S1__00294.jpg,10.1,[],Nothing
295,191S1__00295.jpg,10.13,[],Nothing
296,191S1__00296.jpg,10.17,[],Nothing
297,191S1__00297.jpg,10.2,[],Nothing
298,191S1__00298.jpg,10.23,[],Nothing
