,FileName,Time Recorded,Tool bounding box,Phase
64,191R2__00064.jpg,2.22,[],Nothing
65,191R2__00065.jpg,2.26,[],Nothing
66,191R2__00066.jpg,2.29,[],Nothing
67,191R2__00067.jpg,2.33,[],Nothing
68,191R2__00068.jpg,2.36,[],Nothing
69,191R2__00069.jpg,2.4,[],Nothing
70,191R2__00070.jpg,2.43,"[{'class': 'skinholder', 'xmin': 1354, 'xmax': 1750, 'ymin': 94, 'ymax': 195}, {'class': 'skinholder', 'xmin': 0, 'xmax': 407, 'ymin': 178, 'ymax': 277}, {'class': 'iris', 'xmin': 491, 'xmax': 1210, 'ymin': 322, 'ymax': 1078}]",Nothing
71,191R2__00071.jpg,2.46,[],Nothing
72,191R2__00072.jpg,2.5,[],Nothing
73,191R2__00073.jpg,2.53,[],Nothing
74,191R2__00074.jpg,2.57,[],Nothing
75,191R2__00075.jpg,2.6,[],Nothing
76,191R2__00076.jpg,2.64,[],Nothing
77,191R2__00077.jpg,2.67,[],Nothing
78,191R2__00078.jpg,2.7,[],Nothing
79,191R2__00079.jpg,2.74,[],Nothing
80,191R2__00080.jpg,2.77,"[{'class': 'skinholder', 'xmin': 1354, 'xmax': 1750, 'ymin': 94, 'ymax': 195}, {'class': 'iris', 'xmin': 484, 'xmax': 1203, 'ymin': 322, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 2, 'xmax': 409, 'ymin': 185, 'ymax': 284}]",Nothing
81,191R2__00081.jpg,2.81,[],Nothing
82,191R2__00082.jpg,2.84,[],Nothing
83,191R2__00083.jpg,2.88,[],Nothing
84,191R2__00084.jpg,2.91,[],Nothing
85,191R2__00085.jpg,2.94,[],Nothing
86,191R2__00086.jpg,2.98,[],Nothing
87,191R2__00087.jpg,3.01,[],Nothing
88,191R2__00088.jpg,3.05,[],Nothing
89,191R2__00089.jpg,3.08,[],Nothing
90,191R2__00090.jpg,3.12,"[{'class': 'iris', 'xmin': 484, 'xmax': 1203, 'ymin': 322, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1354, 'xmax': 1750, 'ymin': 82, 'ymax': 183}, {'class': 'skinholder', 'xmin': 5, 'xmax': 413, 'ymin': 171, 'ymax': 270}]",Nothing
91,191R2__00091.jpg,3.15,[],Nothing
92,191R2__00092.jpg,3.18,[],Nothing
93,191R2__00093.jpg,3.22,[],Nothing
94,191R2__00094.jpg,3.25,[],Nothing
95,191R2__00095.jpg,3.29,[],Nothing
96,191R2__00096.jpg,3.32,[],Nothing
97,191R2__00097.jpg,3.36,[],Nothing
98,191R2__00098.jpg,3.39,[],Nothing
99,191R2__00099.jpg,3.42,[],Nothing
100,191R2__00100.jpg,3.46,"[{'class': 'iris', 'xmin': 523, 'xmax': 1242, 'ymin': 282, 'ymax': 1038}, {'class': 'skinholder', 'xmin': 1372, 'xmax': 1767, 'ymin': 64, 'ymax': 165}, {'class': 'skinholder', 'xmin': 23, 'xmax': 431, 'ymin': 144, 'ymax': 244}]",Nothing
101,191R2__00101.jpg,3.49,[],Nothing
102,191R2__00102.jpg,3.53,[],Nothing
103,191R2__00103.jpg,3.56,[],Nothing
104,191R2__00104.jpg,3.59,[],Nothing
105,191R2__00105.jpg,3.63,[],Nothing
106,191R2__00106.jpg,3.66,[],Nothing
107,191R2__00107.jpg,3.7,[],Nothing
108,191R2__00108.jpg,3.73,[],Nothing
109,191R2__00109.jpg,3.77,[],Nothing
110,191R2__00110.jpg,3.8,"[{'class': 'skinholder', 'xmin': 28, 'xmax': 436, 'ymin': 164, 'ymax': 263}, {'class': 'skinholder', 'xmin': 1371, 'xmax': 1766, 'ymin': 87, 'ymax': 187}, {'class': 'iris', 'xmin': 513, 'xmax': 1232, 'ymin': 306, 'ymax': 1062}]",Nothing
111,191R2__00111.jpg,3.83,[],Nothing
112,191R2__00112.jpg,3.87,[],Nothing
113,191R2__00113.jpg,3.9,[],Nothing
114,191R2__00114.jpg,3.94,[],Nothing
115,191R2__00115.jpg,3.97,[],Nothing
116,191R2__00116.jpg,4.01,[],Nothing
117,191R2__00117.jpg,4.04,[],Nothing
118,191R2__00118.jpg,4.07,[],Nothing
119,191R2__00119.jpg,4.11,[],Nothing
120,191R2__00120.jpg,4.14,"[{'class': 'iris', 'xmin': 513, 'xmax': 1232, 'ymin': 306, 'ymax': 1062}, {'class': 'skinholder', 'xmin': 1375, 'xmax': 1770, 'ymin': 95, 'ymax': 196}, {'class': 'skinholder', 'xmin': 29, 'xmax': 437, 'ymin': 167, 'ymax': 267}, {'class': 'forceps', 'xmin': 1193, 'xmax': 1918, 'ymin': 0, 'ymax': 446}]",Nothing
121,191R2__00121.jpg,4.18,[],Nothing
122,191R2__00122.jpg,4.21,[],Nothing
123,191R2__00123.jpg,4.24,[],Nothing
124,191R2__00124.jpg,4.28,[],Nothing
125,191R2__00125.jpg,4.31,[],Nothing
126,191R2__00126.jpg,4.35,[],Nothing
127,191R2__00127.jpg,4.38,[],Nothing
128,191R2__00128.jpg,4.42,[],Nothing
129,191R2__00129.jpg,4.45,[],Nothing
130,191R2__00130.jpg,4.48,"[{'class': 'iris', 'xmin': 513, 'xmax': 1232, 'ymin': 306, 'ymax': 1062}, {'class': 'skinholder', 'xmin': 1375, 'xmax': 1770, 'ymin': 95, 'ymax': 196}, {'class': 'skinholder', 'xmin': 29, 'xmax': 437, 'ymin': 167, 'ymax': 267}, {'class': 'forceps', 'xmin': 1228, 'xmax': 1917, 'ymin': 0, 'ymax': 644}]",Nothing
131,191R2__00131.jpg,4.52,[],Nothing
132,191R2__00132.jpg,4.55,[],Nothing
133,191R2__00133.jpg,4.59,[],Nothing
134,191R2__00134.jpg,4.62,[],Nothing
135,191R2__00135.jpg,4.66,[],Nothing
136,191R2__00136.jpg,4.69,[],Nothing
137,191R2__00137.jpg,4.72,[],Nothing
138,191R2__00138.jpg,4.76,[],Nothing
139,191R2__00139.jpg,4.79,[],Nothing
140,191R2__00140.jpg,4.83,"[{'class': 'forceps', 'xmin': 1244, 'xmax': 1917, 'ymin': 15, 'ymax': 717}, {'class': 'iris', 'xmin': 508, 'xmax': 1227, 'ymin': 322, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1378, 'xmax': 1773, 'ymin': 102, 'ymax': 203}, {'class': 'skinholder', 'xmin': 29, 'xmax': 437, 'ymin': 178, 'ymax': 277}]",Nothing
141,191R2__00141.jpg,4.86,[],Nothing
142,191R2__00142.jpg,4.89,[],Nothing
143,191R2__00143.jpg,4.93,[],Nothing
144,191R2__00144.jpg,4.96,[],Nothing
145,191R2__00145.jpg,5,[],Nothing
146,191R2__00146.jpg,5.03,[],Nothing
147,191R2__00147.jpg,5.07,[],Nothing
148,191R2__00148.jpg,5.1,[],Nothing
149,191R2__00149.jpg,5.14,[],Nothing
150,191R2__00150.jpg,5.17,"[{'class': 'iris', 'xmin': 508, 'xmax': 1227, 'ymin': 322, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1378, 'xmax': 1773, 'ymin': 102, 'ymax': 203}, {'class': 'forceps', 'xmin': 1233, 'xmax': 1917, 'ymin': 15, 'ymax': 736}, {'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 184, 'ymax': 283}]",Nothing
151,191R2__00151.jpg,5.2,[],Nothing
152,191R2__00152.jpg,5.24,[],Nothing
153,191R2__00153.jpg,5.27,[],Nothing
154,191R2__00154.jpg,5.31,[],Nothing
155,191R2__00155.jpg,5.34,[],Nothing
156,191R2__00156.jpg,5.37,[],Nothing
157,191R2__00157.jpg,5.41,[],Nothing
158,191R2__00158.jpg,5.44,[],Nothing
159,191R2__00159.jpg,5.48,[],Nothing
160,191R2__00160.jpg,5.51,"[{'class': 'iris', 'xmin': 512, 'xmax': 1231, 'ymin': 353, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 29, 'xmax': 437, 'ymin': 216, 'ymax': 316}, {'class': 'skinholder', 'xmin': 1378, 'xmax': 1773, 'ymin': 126, 'ymax': 227}, {'class': 'forceps', 'xmin': 1221, 'xmax': 1917, 'ymin': 46, 'ymax': 814}]",Nothing
161,191R2__00161.jpg,5.55,[],Nothing
162,191R2__00162.jpg,5.58,[],Nothing
163,191R2__00163.jpg,5.61,[],Nothing
164,191R2__00164.jpg,5.65,[],Nothing
165,191R2__00165.jpg,5.68,[],Nothing
166,191R2__00166.jpg,5.72,[],Nothing
167,191R2__00167.jpg,5.75,[],Nothing
168,191R2__00168.jpg,5.78,[],Nothing
169,191R2__00169.jpg,5.82,[],Nothing
170,191R2__00170.jpg,5.85,"[{'class': 'iris', 'xmin': 502, 'xmax': 1221, 'ymin': 397, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 271, 'ymax': 371}, {'class': 'skinholder', 'xmin': 1364, 'xmax': 1759, 'ymin': 180, 'ymax': 281}, {'class': 'forceps', 'xmin': 1230, 'xmax': 1917, 'ymin': 190, 'ymax': 948}]",Nothing
171,191R2__00171.jpg,5.89,[],Nothing
172,191R2__00172.jpg,5.92,[],Nothing
173,191R2__00173.jpg,5.96,[],Nothing
174,191R2__00174.jpg,5.99,[],Nothing
175,191R2__00175.jpg,6.03,[],Nothing
176,191R2__00176.jpg,6.06,[],Nothing
177,191R2__00177.jpg,6.09,[],Nothing
178,191R2__00178.jpg,6.13,[],Nothing
179,191R2__00179.jpg,6.16,[],Nothing
180,191R2__00180.jpg,6.2,"[{'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 226, 'ymax': 325}, {'class': 'iris', 'xmin': 493, 'xmax': 1212, 'ymin': 360, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1365, 'xmax': 1760, 'ymin': 148, 'ymax': 249}, {'class': 'forceps', 'xmin': 1230, 'xmax': 1917, 'ymin': 60, 'ymax': 818}]",Nothing
181,191R2__00181.jpg,6.23,[],Nothing
182,191R2__00182.jpg,6.26,[],Nothing
183,191R2__00183.jpg,6.3,[],Nothing
184,191R2__00184.jpg,6.33,[],Nothing
185,191R2__00185.jpg,6.37,[],Nothing
186,191R2__00186.jpg,6.4,[],Nothing
187,191R2__00187.jpg,6.44,[],Nothing
188,191R2__00188.jpg,6.47,[],Nothing
189,191R2__00189.jpg,6.5,[],Nothing
190,191R2__00190.jpg,6.54,"[{'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 226, 'ymax': 325}, {'class': 'iris', 'xmin': 490, 'xmax': 1209, 'ymin': 360, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1244, 'xmax': 1918, 'ymin': 60, 'ymax': 818}, {'class': 'skinholder', 'xmin': 1359, 'xmax': 1754, 'ymin': 140, 'ymax': 240}]",Nothing
191,191R2__00191.jpg,6.57,[],Nothing
192,191R2__00192.jpg,6.61,[],Nothing
193,191R2__00193.jpg,6.64,[],Nothing
194,191R2__00194.jpg,6.68,[],Nothing
195,191R2__00195.jpg,6.71,[],Nothing
196,191R2__00196.jpg,6.74,[],Nothing
197,191R2__00197.jpg,6.78,[],Nothing
198,191R2__00198.jpg,6.81,[],Nothing
199,191R2__00199.jpg,6.85,[],Nothing
200,191R2__00200.jpg,6.88,"[{'class': 'iris', 'xmin': 490, 'xmax': 1209, 'ymin': 360, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 244, 'ymax': 343}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 128, 'ymax': 882}, {'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 158, 'ymax': 258}]",Nothing
201,191R2__00201.jpg,6.91,[],Nothing
202,191R2__00202.jpg,6.95,[],Nothing
203,191R2__00203.jpg,6.98,[],Nothing
204,191R2__00204.jpg,7.02,[],Nothing
205,191R2__00205.jpg,7.05,[],Nothing
206,191R2__00206.jpg,7.09,[],Nothing
207,191R2__00207.jpg,7.12,[],Nothing
208,191R2__00208.jpg,7.15,[],Nothing
209,191R2__00209.jpg,7.19,[],Nothing
210,191R2__00210.jpg,7.22,"[{'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 244, 'ymax': 343}, {'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 158, 'ymax': 258}, {'class': 'iris', 'xmin': 483, 'xmax': 1202, 'ymin': 360, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 101, 'ymax': 856}]",Nothing
211,191R2__00211.jpg,7.26,[],Nothing
212,191R2__00212.jpg,7.29,[],Nothing
213,191R2__00213.jpg,7.33,[],Nothing
214,191R2__00214.jpg,7.36,[],Nothing
215,191R2__00215.jpg,7.39,[],Nothing
216,191R2__00216.jpg,7.43,[],Nothing
217,191R2__00217.jpg,7.46,[],Nothing
218,191R2__00218.jpg,7.5,[],Nothing
219,191R2__00219.jpg,7.53,[],Nothing
220,191R2__00220.jpg,7.57,"[{'class': 'skinholder', 'xmin': 27, 'xmax': 434, 'ymin': 244, 'ymax': 343}, {'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 174, 'ymax': 275}, {'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 375, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 122, 'ymax': 856}]",Nothing
221,191R2__00221.jpg,7.6,[],Nothing
222,191R2__00222.jpg,7.63,[],Nothing
223,191R2__00223.jpg,7.67,[],Nothing
224,191R2__00224.jpg,7.7,[],Nothing
225,191R2__00225.jpg,7.74,[],Nothing
226,191R2__00226.jpg,7.77,[],Nothing
227,191R2__00227.jpg,7.8,[],Nothing
228,191R2__00228.jpg,7.84,[],Nothing
229,191R2__00229.jpg,7.87,[],Nothing
230,191R2__00230.jpg,7.91,"[{'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 174, 'ymax': 275}, {'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 375, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 140, 'ymax': 856}, {'class': 'skinholder', 'xmin': 31, 'xmax': 438, 'ymin': 251, 'ymax': 350}]",Nothing
231,191R2__00231.jpg,7.94,[],Nothing
232,191R2__00232.jpg,7.98,[],Nothing
233,191R2__00233.jpg,8.01,[],Nothing
234,191R2__00234.jpg,8.04,[],Nothing
235,191R2__00235.jpg,8.08,[],Nothing
236,191R2__00236.jpg,8.11,[],Nothing
237,191R2__00237.jpg,8.15,[],Nothing
238,191R2__00238.jpg,8.18,[],Nothing
239,191R2__00239.jpg,8.22,[],Nothing
240,191R2__00240.jpg,8.25,"[{'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 174, 'ymax': 275}, {'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 375, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 31, 'xmax': 438, 'ymin': 251, 'ymax': 350}, {'class': 'forceps', 'xmin': 1225, 'xmax': 1917, 'ymin': 140, 'ymax': 847}]",Nothing
241,191R2__00241.jpg,8.28,[],Nothing
242,191R2__00242.jpg,8.32,[],Nothing
243,191R2__00243.jpg,8.35,[],Nothing
244,191R2__00244.jpg,8.39,[],Nothing
245,191R2__00245.jpg,8.42,[],Nothing
246,191R2__00246.jpg,8.45,[],Nothing
247,191R2__00247.jpg,8.49,[],Nothing
248,191R2__00248.jpg,8.52,[],Nothing
249,191R2__00249.jpg,8.56,[],Nothing
250,191R2__00250.jpg,8.59,"[{'class': 'skinholder', 'xmin': 1355, 'xmax': 1751, 'ymin': 155, 'ymax': 256}, {'class': 'forceps', 'xmin': 1225, 'xmax': 1917, 'ymin': 116, 'ymax': 823}, {'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 371, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 40, 'xmax': 447, 'ymin': 241, 'ymax': 341}]",Nothing
251,191R2__00251.jpg,8.63,[],Nothing
252,191R2__00252.jpg,8.66,[],Nothing
253,191R2__00253.jpg,8.69,[],Nothing
254,191R2__00254.jpg,8.73,[],Nothing
255,191R2__00255.jpg,8.76,[],Nothing
256,191R2__00256.jpg,8.8,[],Nothing
257,191R2__00257.jpg,8.83,[],Nothing
258,191R2__00258.jpg,8.87,[],Nothing
259,191R2__00259.jpg,8.9,[],Nothing
260,191R2__00260.jpg,8.93,"[{'class': 'skinholder', 'xmin': 39, 'xmax': 446, 'ymin': 222, 'ymax': 322}, {'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 349, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1225, 'xmax': 1917, 'ymin': 112, 'ymax': 820}, {'class': 'skinholder', 'xmin': 1348, 'xmax': 1744, 'ymin': 142, 'ymax': 243}]",Nothing
261,191R2__00261.jpg,8.97,[],Nothing
262,191R2__00262.jpg,9,[],Nothing
263,191R2__00263.jpg,9.04,[],Nothing
264,191R2__00264.jpg,9.07,[],Nothing
265,191R2__00265.jpg,9.11,[],Nothing
266,191R2__00266.jpg,9.14,[],Nothing
267,191R2__00267.jpg,9.17,[],Nothing
268,191R2__00268.jpg,9.21,[],Nothing
269,191R2__00269.jpg,9.24,[],Nothing
270,191R2__00270.jpg,9.28,"[{'class': 'iris', 'xmin': 483, 'xmax': 1209, 'ymin': 349, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1348, 'xmax': 1744, 'ymin': 142, 'ymax': 243}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 112, 'ymax': 811}, {'class': 'skinholder', 'xmin': 40, 'xmax': 447, 'ymin': 209, 'ymax': 308}]",Nothing
271,191R2__00271.jpg,9.31,[],Nothing
272,191R2__00272.jpg,9.35,[],Nothing
273,191R2__00273.jpg,9.38,[],Nothing
274,191R2__00274.jpg,9.41,[],Nothing
275,191R2__00275.jpg,9.45,[],Nothing
276,191R2__00276.jpg,9.48,[],Nothing
277,191R2__00277.jpg,9.52,[],Nothing
278,191R2__00278.jpg,9.55,[],Nothing
279,191R2__00279.jpg,9.59,[],Nothing
280,191R2__00280.jpg,9.62,"[{'class': 'iris', 'xmin': 494, 'xmax': 1220, 'ymin': 379, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1218, 'xmax': 1917, 'ymin': 140, 'ymax': 839}, {'class': 'skinholder', 'xmin': 35, 'xmax': 443, 'ymin': 233, 'ymax': 332}, {'class': 'skinholder', 'xmin': 1348, 'xmax': 1744, 'ymin': 159, 'ymax': 259}]",Nothing
281,191R2__00281.jpg,9.65,[],Nothing
282,191R2__00282.jpg,9.69,[],Nothing
283,191R2__00283.jpg,9.72,[],Nothing
284,191R2__00284.jpg,9.76,[],Nothing
285,191R2__00285.jpg,9.79,[],Nothing
286,191R2__00286.jpg,9.82,[],Nothing
287,191R2__00287.jpg,9.86,[],Nothing
288,191R2__00288.jpg,9.89,[],Nothing
289,191R2__00289.jpg,9.93,[],Nothing
290,191R2__00290.jpg,9.96,"[{'class': 'forceps', 'xmin': 1230, 'xmax': 1917, 'ymin': 129, 'ymax': 842}, {'class': 'iris', 'xmin': 482, 'xmax': 1208, 'ymin': 379, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 35, 'xmax': 443, 'ymin': 245, 'ymax': 344}, {'class': 'skinholder', 'xmin': 1327, 'xmax': 1722, 'ymin': 166, 'ymax': 267}]",Nothing
291,191R2__00291.jpg,10,[],Nothing
292,191R2__00292.jpg,10.03,[],Nothing
293,191R2__00293.jpg,10.06,[],Nothing
294,191R2__00294.jpg,10.1,[],Nothing
295,191R2__00295.jpg,10.13,[],Nothing
296,191R2__00296.jpg,10.17,[],Nothing
297,191R2__00297.jpg,10.2,[],Nothing
298,191R2__00298.jpg,10.23,[],Nothing
299,191R2__00299.jpg,10.27,[],Nothing
300,191R2__00300.jpg,10.3,"[{'class': 'forceps', 'xmin': 1230, 'xmax': 1917, 'ymin': 129, 'ymax': 842}, {'class': 'iris', 'xmin': 482, 'xmax': 1208, 'ymin': 379, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 35, 'xmax': 443, 'ymin': 245, 'ymax': 344}, {'class': 'skinholder', 'xmin': 1327, 'xmax': 1722, 'ymin': 166, 'ymax': 267}]",Nothing
301,191R2__00301.jpg,10.34,[],Nothing
302,191R2__00302.jpg,10.37,[],Nothing
303,191R2__00303.jpg,10.41,[],Nothing
304,191R2__00304.jpg,10.44,[],Nothing
305,191R2__00305.jpg,10.48,[],Nothing
306,191R2__00306.jpg,10.51,[],Nothing
307,191R2__00307.jpg,10.54,[],Nothing
308,191R2__00308.jpg,10.58,[],Nothing
309,191R2__00309.jpg,10.61,[],Nothing
310,191R2__00310.jpg,10.65,"[{'class': 'iris', 'xmin': 482, 'xmax': 1208, 'ymin': 379, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1327, 'xmax': 1722, 'ymin': 166, 'ymax': 267}, {'class': 'skinholder', 'xmin': 35, 'xmax': 420, 'ymin': 245, 'ymax': 344}, {'class': 'forceps', 'xmin': 1230, 'xmax': 1917, 'ymin': 129, 'ymax': 818}]",Nothing
311,191R2__00311.jpg,10.68,[],Nothing
312,191R2__00312.jpg,10.72,[],Nothing
313,191R2__00313.jpg,10.75,[],Nothing
314,191R2__00314.jpg,10.78,[],Nothing
315,191R2__00315.jpg,10.82,[],Nothing
316,191R2__00316.jpg,10.85,[],Nothing
317,191R2__00317.jpg,10.89,[],Nothing
318,191R2__00318.jpg,10.92,[],Nothing
319,191R2__00319.jpg,10.95,[],Nothing
320,191R2__00320.jpg,10.99,"[{'class': 'iris', 'xmin': 490, 'xmax': 1216, 'ymin': 379, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 35, 'xmax': 420, 'ymin': 257, 'ymax': 356}, {'class': 'forceps', 'xmin': 1244, 'xmax': 1917, 'ymin': 129, 'ymax': 845}, {'class': 'skinholder', 'xmin': 1336, 'xmax': 1732, 'ymin': 184, 'ymax': 284}]",Nothing
321,191R2__00321.jpg,11.02,[],Nothing
322,191R2__00322.jpg,11.06,[],Nothing
323,191R2__00323.jpg,11.09,[],Nothing
324,191R2__00324.jpg,11.12,[],Nothing
325,191R2__00325.jpg,11.16,[],Nothing
326,191R2__00326.jpg,11.19,[],Nothing
327,191R2__00327.jpg,11.23,[],Nothing
328,191R2__00328.jpg,11.26,[],Nothing
329,191R2__00329.jpg,11.3,[],Nothing
