,FileName,Time Recorded,Tool bounding box,Phase
30,191S4__00030.jpg,1.06,"[{'class': 'skinholder', 'xmin': 267, 'xmax': 656, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 208, 'xmax': 715, 'ymin': 129, 'ymax': 237}, {'class': 'skinholder', 'xmin': 1750, 'xmax': 1918, 'ymin': 211, 'ymax': 306}, {'class': 'iris', 'xmin': 670, 'xmax': 1282, 'ymin': 391, 'ymax': 1070}]",Nothing
31,191S4__00031.jpg,1.1,[],Nothing
32,191S4__00032.jpg,1.13,[],Nothing
33,191S4__00033.jpg,1.16,[],Nothing
34,191S4__00034.jpg,1.2,[],Nothing
35,191S4__00035.jpg,1.23,[],Nothing
36,191S4__00036.jpg,1.27,[],Nothing
37,191S4__00037.jpg,1.3,[],Nothing
38,191S4__00038.jpg,1.34,[],Nothing
39,191S4__00039.jpg,1.37,[],Nothing
40,191S4__00040.jpg,1.4,"[{'class': 'skinholder', 'xmin': 209, 'xmax': 716, 'ymin': 111, 'ymax': 219}, {'class': 'skinholder', 'xmin': 267, 'xmax': 656, 'ymin': 1005, 'ymax': 1078}, {'class': 'iris', 'xmin': 661, 'xmax': 1273, 'ymin': 374, 'ymax': 1054}, {'class': 'skinholder', 'xmin': 1750, 'xmax': 1918, 'ymin': 199, 'ymax': 294}, {'class': 'skinholder', 'xmin': 1601, 'xmax': 1849, 'ymin': 1018, 'ymax': 1078}]",Nothing
41,191S4__00041.jpg,1.44,[],Nothing
42,191S4__00042.jpg,1.47,[],Nothing
43,191S4__00043.jpg,1.51,[],Nothing
44,191S4__00044.jpg,1.54,[],Nothing
45,191S4__00045.jpg,1.58,[],Nothing
46,191S4__00046.jpg,1.61,[],Nothing
47,191S4__00047.jpg,1.64,[],Nothing
48,191S4__00048.jpg,1.68,[],Nothing
49,191S4__00049.jpg,1.71,[],Nothing
50,191S4__00050.jpg,1.75,"[{'class': 'iris', 'xmin': 654, 'xmax': 1266, 'ymin': 431, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 190, 'xmax': 697, 'ymin': 165, 'ymax': 272}, {'class': 'skinholder', 'xmin': 1728, 'xmax': 1918, 'ymin': 243, 'ymax': 337}]",Nothing
51,191S4__00051.jpg,1.78,[],Nothing
52,191S4__00052.jpg,1.81,[],Nothing
53,191S4__00053.jpg,1.85,[],Nothing
54,191S4__00054.jpg,1.88,[],Nothing
55,191S4__00055.jpg,1.92,[],Nothing
56,191S4__00056.jpg,1.95,[],Nothing
57,191S4__00057.jpg,1.99,[],Nothing
58,191S4__00058.jpg,2.02,[],Nothing
59,191S4__00059.jpg,2.05,[],Nothing
60,191S4__00060.jpg,2.09,"[{'class': 'skinholder', 'xmin': 189, 'xmax': 695, 'ymin': 164, 'ymax': 271}, {'class': 'iris', 'xmin': 631, 'xmax': 1243, 'ymin': 415, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 243, 'ymax': 337}]",Nothing
61,191S4__00061.jpg,2.12,[],Nothing
62,191S4__00062.jpg,2.16,[],Nothing
63,191S4__00063.jpg,2.19,[],Nothing
64,191S4__00064.jpg,2.22,[],Nothing
65,191S4__00065.jpg,2.26,[],Nothing
66,191S4__00066.jpg,2.29,[],Nothing
67,191S4__00067.jpg,2.33,[],Nothing
68,191S4__00068.jpg,2.36,[],Nothing
69,191S4__00069.jpg,2.4,[],Nothing
70,191S4__00070.jpg,2.43,"[{'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 243, 'ymax': 337}, {'class': 'skinholder', 'xmin': 185, 'xmax': 692, 'ymin': 166, 'ymax': 274}, {'class': 'iris', 'xmin': 651, 'xmax': 1246, 'ymin': 413, 'ymax': 1078}]",Nothing
71,191S4__00071.jpg,2.46,[],Nothing
72,191S4__00072.jpg,2.5,[],Nothing
73,191S4__00073.jpg,2.53,[],Nothing
74,191S4__00074.jpg,2.57,[],Nothing
75,191S4__00075.jpg,2.6,[],Nothing
76,191S4__00076.jpg,2.64,[],Nothing
77,191S4__00077.jpg,2.67,[],Nothing
78,191S4__00078.jpg,2.7,[],Nothing
79,191S4__00079.jpg,2.74,[],Nothing
80,191S4__00080.jpg,2.77,"[{'class': 'skinholder', 'xmin': 263, 'xmax': 578, 'ymin': 1040, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 184, 'xmax': 691, 'ymin': 143, 'ymax': 251}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 237, 'ymax': 331}, {'class': 'iris', 'xmin': 639, 'xmax': 1254, 'ymin': 396, 'ymax': 1075}]",Nothing
81,191S4__00081.jpg,2.81,[],Nothing
82,191S4__00082.jpg,2.84,[],Nothing
83,191S4__00083.jpg,2.88,[],Nothing
84,191S4__00084.jpg,2.91,[],Nothing
85,191S4__00085.jpg,2.94,[],Nothing
86,191S4__00086.jpg,2.98,[],Nothing
87,191S4__00087.jpg,3.01,[],Nothing
88,191S4__00088.jpg,3.05,[],Nothing
89,191S4__00089.jpg,3.08,[],Nothing
90,191S4__00090.jpg,3.12,"[{'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 237, 'ymax': 331}, {'class': 'skinholder', 'xmin': 180, 'xmax': 687, 'ymin': 164, 'ymax': 271}, {'class': 'iris', 'xmin': 639, 'xmax': 1246, 'ymin': 407, 'ymax': 1075}]",Nothing
91,191S4__00091.jpg,3.15,[],Nothing
92,191S4__00092.jpg,3.18,[],Nothing
93,191S4__00093.jpg,3.22,[],Nothing
94,191S4__00094.jpg,3.25,[],Nothing
95,191S4__00095.jpg,3.29,[],Nothing
96,191S4__00096.jpg,3.32,[],Nothing
97,191S4__00097.jpg,3.36,[],Nothing
98,191S4__00098.jpg,3.39,[],Nothing
99,191S4__00099.jpg,3.42,[],Nothing
100,191S4__00100.jpg,3.46,"[{'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 237, 'ymax': 331}, {'class': 'skinholder', 'xmin': 180, 'xmax': 687, 'ymin': 164, 'ymax': 271}, {'class': 'iris', 'xmin': 639, 'xmax': 1246, 'ymin': 407, 'ymax': 1075}]",Nothing
101,191S4__00101.jpg,3.49,[],Nothing
102,191S4__00102.jpg,3.53,[],Nothing
103,191S4__00103.jpg,3.56,[],Nothing
104,191S4__00104.jpg,3.6,[],Nothing
105,191S4__00105.jpg,3.63,[],Nothing
106,191S4__00106.jpg,3.66,[],Nothing
107,191S4__00107.jpg,3.7,[],Nothing
108,191S4__00108.jpg,3.73,[],Nothing
109,191S4__00109.jpg,3.77,[],Nothing
110,191S4__00110.jpg,3.8,"[{'class': 'iris', 'xmin': 639, 'xmax': 1246, 'ymin': 403, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 214, 'ymax': 308}, {'class': 'skinholder', 'xmin': 267, 'xmax': 626, 'ymin': 1023, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 179, 'xmax': 686, 'ymin': 148, 'ymax': 256}]",Nothing
111,191S4__00111.jpg,3.83,[],Nothing
112,191S4__00112.jpg,3.87,[],Nothing
113,191S4__00113.jpg,3.9,[],Nothing
114,191S4__00114.jpg,3.94,[],Nothing
115,191S4__00115.jpg,3.97,[],Nothing
116,191S4__00116.jpg,4.01,[],Nothing
117,191S4__00117.jpg,4.04,[],Nothing
118,191S4__00118.jpg,4.07,[],Nothing
119,191S4__00119.jpg,4.11,[],Nothing
120,191S4__00120.jpg,4.14,"[{'class': 'skinholder', 'xmin': 179, 'xmax': 686, 'ymin': 170, 'ymax': 277}, {'class': 'iris', 'xmin': 643, 'xmax': 1250, 'ymin': 423, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 234, 'ymax': 329}]",Nothing
121,191S4__00121.jpg,4.18,[],Nothing
122,191S4__00122.jpg,4.21,[],Nothing
123,191S4__00123.jpg,4.24,[],Nothing
124,191S4__00124.jpg,4.28,[],Nothing
125,191S4__00125.jpg,4.31,[],Nothing
126,191S4__00126.jpg,4.35,[],Nothing
127,191S4__00127.jpg,4.38,[],Nothing
128,191S4__00128.jpg,4.42,[],Nothing
129,191S4__00129.jpg,4.45,[],Nothing
130,191S4__00130.jpg,4.49,"[{'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 255, 'ymax': 349}, {'class': 'skinholder', 'xmin': 190, 'xmax': 697, 'ymin': 181, 'ymax': 289}, {'class': 'iris', 'xmin': 649, 'xmax': 1256, 'ymin': 434, 'ymax': 1076}]",Nothing
131,191S4__00131.jpg,4.52,[],Nothing
132,191S4__00132.jpg,4.55,[],Nothing
133,191S4__00133.jpg,4.59,[],Nothing
134,191S4__00134.jpg,4.62,[],Nothing
135,191S4__00135.jpg,4.66,[],Nothing
136,191S4__00136.jpg,4.69,[],Nothing
137,191S4__00137.jpg,4.72,[],Nothing
138,191S4__00138.jpg,4.76,[],Nothing
139,191S4__00139.jpg,4.79,[],Nothing
140,191S4__00140.jpg,4.83,"[{'class': 'iris', 'xmin': 649, 'xmax': 1256, 'ymin': 434, 'ymax': 1076}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 229, 'ymax': 324}, {'class': 'skinholder', 'xmin': 306, 'xmax': 554, 'ymin': 1042, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 188, 'xmax': 694, 'ymin': 162, 'ymax': 270}]",Nothing
141,191S4__00141.jpg,4.86,[],Nothing
142,191S4__00142.jpg,4.89,[],Nothing
143,191S4__00143.jpg,4.93,[],Nothing
144,191S4__00144.jpg,4.96,[],Nothing
145,191S4__00145.jpg,5,[],Nothing
146,191S4__00146.jpg,5.03,[],Nothing
147,191S4__00147.jpg,5.07,[],Nothing
148,191S4__00148.jpg,5.1,[],Nothing
149,191S4__00149.jpg,5.14,[],Nothing
150,191S4__00150.jpg,5.17,"[{'class': 'skinholder', 'xmin': 275, 'xmax': 602, 'ymin': 1028, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 188, 'xmax': 694, 'ymin': 140, 'ymax': 247}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 217, 'ymax': 312}, {'class': 'iris', 'xmin': 667, 'xmax': 1274, 'ymin': 393, 'ymax': 1078}]",Nothing
151,191S4__00151.jpg,5.2,[],Nothing
152,191S4__00152.jpg,5.24,[],Nothing
153,191S4__00153.jpg,5.27,[],Nothing
154,191S4__00154.jpg,5.31,[],Nothing
155,191S4__00155.jpg,5.34,[],Nothing
156,191S4__00156.jpg,5.38,[],Nothing
157,191S4__00157.jpg,5.41,[],Nothing
158,191S4__00158.jpg,5.44,[],Nothing
159,191S4__00159.jpg,5.48,[],Nothing
160,191S4__00160.jpg,5.51,"[{'class': 'skinholder', 'xmin': 188, 'xmax': 694, 'ymin': 140, 'ymax': 247}, {'class': 'skinholder', 'xmin': 258, 'xmax': 585, 'ymin': 1028, 'ymax': 1078}, {'class': 'iris', 'xmin': 656, 'xmax': 1263, 'ymin': 405, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 228, 'ymax': 323}]",Nothing
161,191S4__00161.jpg,5.55,[],Nothing
162,191S4__00162.jpg,5.58,[],Nothing
163,191S4__00163.jpg,5.61,[],Nothing
164,191S4__00164.jpg,5.65,[],Nothing
165,191S4__00165.jpg,5.68,[],Nothing
166,191S4__00166.jpg,5.72,[],Nothing
167,191S4__00167.jpg,5.75,[],Nothing
168,191S4__00168.jpg,5.78,[],Nothing
169,191S4__00169.jpg,5.82,[],Nothing
170,191S4__00170.jpg,5.85,"[{'class': 'skinholder', 'xmin': 182, 'xmax': 688, 'ymin': 117, 'ymax': 225}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 208, 'ymax': 302}, {'class': 'skinholder', 'xmin': 229, 'xmax': 588, 'ymin': 999, 'ymax': 1078}, {'class': 'iris', 'xmin': 638, 'xmax': 1245, 'ymin': 374, 'ymax': 1046}]",Nothing
171,191S4__00171.jpg,5.89,[],Nothing
172,191S4__00172.jpg,5.92,[],Nothing
173,191S4__00173.jpg,5.96,[],Nothing
174,191S4__00174.jpg,5.99,[],Nothing
175,191S4__00175.jpg,6.03,[],Nothing
176,191S4__00176.jpg,6.06,[],Nothing
177,191S4__00177.jpg,6.09,[],Nothing
178,191S4__00178.jpg,6.13,[],Nothing
179,191S4__00179.jpg,6.16,[],Nothing
180,191S4__00180.jpg,6.2,"[{'class': 'skinholder', 'xmin': 182, 'xmax': 688, 'ymin': 117, 'ymax': 225}, {'class': 'iris', 'xmin': 631, 'xmax': 1238, 'ymin': 365, 'ymax': 1037}, {'class': 'skinholder', 'xmin': 229, 'xmax': 588, 'ymin': 1011, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1546, 'xmax': 1918, 'ymin': 760, 'ymax': 1078}, {'class': 'diamondkeratomestraight', 'xmin': 44, 'xmax': 802, 'ymin': 393, 'ymax': 568}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 215, 'ymax': 310}]",Nothing
181,191S4__00181.jpg,6.23,[],Nothing
182,191S4__00182.jpg,6.26,[],Nothing
183,191S4__00183.jpg,6.3,[],Nothing
184,191S4__00184.jpg,6.33,[],Nothing
185,191S4__00185.jpg,6.37,[],Nothing
186,191S4__00186.jpg,6.4,[],Nothing
187,191S4__00187.jpg,6.44,[],Nothing
188,191S4__00188.jpg,6.47,[],Nothing
189,191S4__00189.jpg,6.5,[],Nothing
190,191S4__00190.jpg,6.54,"[{'class': 'skinholder', 'xmin': 216, 'xmax': 607, 'ymin': 993, 'ymax': 1078}, {'class': 'forceps', 'xmin': 1696, 'xmax': 1918, 'ymin': 292, 'ymax': 779}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 198, 'ymax': 293}, {'class': 'skinholder', 'xmin': 188, 'xmax': 694, 'ymin': 99, 'ymax': 207}, {'class': 'diamondkeratomestraight', 'xmin': 26, 'xmax': 528, 'ymin': 411, 'ymax': 568}, {'class': 'iris', 'xmin': 646, 'xmax': 1254, 'ymin': 356, 'ymax': 1028}]",Nothing
191,191S4__00191.jpg,6.57,[],Nothing
192,191S4__00192.jpg,6.61,[],Nothing
193,191S4__00193.jpg,6.64,[],Nothing
194,191S4__00194.jpg,6.68,[],Nothing
195,191S4__00195.jpg,6.71,[],Nothing
196,191S4__00196.jpg,6.74,[],Nothing
197,191S4__00197.jpg,6.78,[],Nothing
198,191S4__00198.jpg,6.81,[],Nothing
199,191S4__00199.jpg,6.85,[],Nothing
200,191S4__00200.jpg,6.88,"[{'class': 'skinholder', 'xmin': 216, 'xmax': 607, 'ymin': 993, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 188, 'xmax': 694, 'ymin': 99, 'ymax': 207}, {'class': 'diamondkeratomestraight', 'xmin': 0, 'xmax': 419, 'ymin': 519, 'ymax': 676}, {'class': 'forceps', 'xmin': 1443, 'xmax': 1918, 'ymin': 316, 'ymax': 909}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1918, 'ymin': 204, 'ymax': 299}, {'class': 'iris', 'xmin': 645, 'xmax': 1252, 'ymin': 347, 'ymax': 1019}]",Nothing
201,191S4__00201.jpg,6.91,[],Nothing
202,191S4__00202.jpg,6.95,[],Nothing
203,191S4__00203.jpg,6.98,[],Nothing
204,191S4__00204.jpg,7.02,[],Nothing
205,191S4__00205.jpg,7.05,[],Nothing
206,191S4__00206.jpg,7.09,[],Nothing
207,191S4__00207.jpg,7.12,[],Nothing
208,191S4__00208.jpg,7.16,[],Nothing
209,191S4__00209.jpg,7.19,[],Nothing
210,191S4__00210.jpg,7.22,"[{'class': 'skinholder', 'xmin': 216, 'xmax': 607, 'ymin': 993, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 186, 'xmax': 693, 'ymin': 118, 'ymax': 226}, {'class': 'diamondkeratomestraight', 'xmin': 135, 'xmax': 431, 'ymin': 716, 'ymax': 872}, {'class': 'forceps', 'xmin': 1310, 'xmax': 1917, 'ymin': 445, 'ymax': 1041}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1917, 'ymin': 210, 'ymax': 305}, {'class': 'iris', 'xmin': 640, 'xmax': 1248, 'ymin': 359, 'ymax': 1031}]",Nothing
211,191S4__00211.jpg,7.26,[],Nothing
212,191S4__00212.jpg,7.29,[],Nothing
213,191S4__00213.jpg,7.33,[],Nothing
214,191S4__00214.jpg,7.36,[],Nothing
215,191S4__00215.jpg,7.39,[],Nothing
216,191S4__00216.jpg,7.43,[],Nothing
217,191S4__00217.jpg,7.46,[],Nothing
218,191S4__00218.jpg,7.5,[],Nothing
219,191S4__00219.jpg,7.53,[],Nothing
220,191S4__00220.jpg,7.57,"[{'class': 'diamondkeratomestraight', 'xmin': 166, 'xmax': 488, 'ymin': 868, 'ymax': 966}, {'class': 'skinholder', 'xmin': 299, 'xmax': 541, 'ymin': 1041, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 186, 'xmax': 693, 'ymin': 143, 'ymax': 251}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1917, 'ymin': 233, 'ymax': 328}, {'class': 'forceps', 'xmin': 1314, 'xmax': 1917, 'ymin': 603, 'ymax': 1078}, {'class': 'iris', 'xmin': 642, 'xmax': 1249, 'ymin': 371, 'ymax': 1043}]",Nothing
221,191S4__00221.jpg,7.6,[],Nothing
222,191S4__00222.jpg,7.63,[],Nothing
223,191S4__00223.jpg,7.67,[],Nothing
224,191S4__00224.jpg,7.7,[],Nothing
225,191S4__00225.jpg,7.74,[],Nothing
226,191S4__00226.jpg,7.77,[],Nothing
227,191S4__00227.jpg,7.8,[],Nothing
228,191S4__00228.jpg,7.84,[],Nothing
229,191S4__00229.jpg,7.87,[],Nothing
230,191S4__00230.jpg,7.91,"[{'class': 'skinholder', 'xmin': 258, 'xmax': 589, 'ymin': 1024, 'ymax': 1078}, {'class': 'diamondkeratomestraight', 'xmin': 206, 'xmax': 494, 'ymin': 929, 'ymax': 1027}, {'class': 'skinholder', 'xmin': 185, 'xmax': 692, 'ymin': 129, 'ymax': 237}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1917, 'ymin': 225, 'ymax': 319}, {'class': 'forceps', 'xmin': 1314, 'xmax': 1917, 'ymin': 625, 'ymax': 1044}, {'class': 'iris', 'xmin': 648, 'xmax': 1255, 'ymin': 363, 'ymax': 1036}]",Nothing
231,191S4__00231.jpg,7.94,[],Nothing
232,191S4__00232.jpg,7.98,[],Nothing
233,191S4__00233.jpg,8.01,[],Nothing
234,191S4__00234.jpg,8.05,[],Nothing
235,191S4__00235.jpg,8.08,[],Nothing
236,191S4__00236.jpg,8.11,[],Nothing
237,191S4__00237.jpg,8.15,[],Nothing
238,191S4__00238.jpg,8.18,[],Nothing
239,191S4__00239.jpg,8.22,[],Nothing
240,191S4__00240.jpg,8.25,"[{'class': 'skinholder', 'xmin': 202, 'xmax': 709, 'ymin': 132, 'ymax': 240}, {'class': 'diamondkeratomestraight', 'xmin': 207, 'xmax': 552, 'ymin': 852, 'ymax': 974}, {'class': 'skinholder', 'xmin': 258, 'xmax': 589, 'ymin': 1024, 'ymax': 1078}, {'class': 'iris', 'xmin': 665, 'xmax': 1273, 'ymin': 347, 'ymax': 1019}, {'class': 'forceps', 'xmin': 1285, 'xmax': 1917, 'ymin': 651, 'ymax': 1052}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1917, 'ymin': 221, 'ymax': 316}]",Nothing
241,191S4__00241.jpg,8.28,[],Nothing
242,191S4__00242.jpg,8.32,[],Nothing
243,191S4__00243.jpg,8.35,[],Nothing
244,191S4__00244.jpg,8.39,[],Nothing
245,191S4__00245.jpg,8.42,[],Nothing
246,191S4__00246.jpg,8.46,[],Nothing
247,191S4__00247.jpg,8.49,[],Nothing
248,191S4__00248.jpg,8.52,[],Nothing
249,191S4__00249.jpg,8.56,[],Nothing
250,191S4__00250.jpg,8.59,"[{'class': 'skinholder', 'xmin': 191, 'xmax': 698, 'ymin': 130, 'ymax': 238}, {'class': 'diamondkeratomestraight', 'xmin': 188, 'xmax': 533, 'ymin': 841, 'ymax': 963}, {'class': 'skinholder', 'xmin': 258, 'xmax': 589, 'ymin': 1020, 'ymax': 1078}, {'class': 'iris', 'xmin': 658, 'xmax': 1266, 'ymin': 354, 'ymax': 1026}, {'class': 'forceps', 'xmin': 1285, 'xmax': 1917, 'ymin': 581, 'ymax': 969}, {'class': 'skinholder', 'xmin': 1705, 'xmax': 1917, 'ymin': 208, 'ymax': 302}]",Nothing
251,191S4__00251.jpg,8.63,[],Nothing
252,191S4__00252.jpg,8.66,[],Nothing
253,191S4__00253.jpg,8.69,[],Nothing
254,191S4__00254.jpg,8.73,[],Nothing
255,191S4__00255.jpg,8.76,[],Nothing
256,191S4__00256.jpg,8.8,[],Nothing
257,191S4__00257.jpg,8.83,[],Nothing
258,191S4__00258.jpg,8.87,[],Nothing
259,191S4__00259.jpg,8.9,[],Nothing
260,191S4__00260.jpg,8.94,"[{'class': 'forceps', 'xmin': 1250, 'xmax': 1917, 'ymin': 575, 'ymax': 938}, {'class': 'iris', 'xmin': 631, 'xmax': 1238, 'ymin': 342, 'ymax': 1014}, {'class': 'skinholder', 'xmin': 186, 'xmax': 693, 'ymin': 118, 'ymax': 226}, {'class': 'diamondkeratomestraight', 'xmin': 197, 'xmax': 533, 'ymin': 827, 'ymax': 953}, {'class': 'skinholder', 'xmin': 221, 'xmax': 589, 'ymin': 1010, 'ymax': 1078}, {'class': 'skinholder', 'xmin': 1548, 'xmax': 1821, 'ymin': 1029, 'ymax': 1078}]",Nothing
261,191S4__00261.jpg,8.97,[],Nothing
262,191S4__00262.jpg,9,[],Nothing
263,191S4__00263.jpg,9.04,[],Nothing
264,191S4__00264.jpg,9.07,[],Nothing
265,191S4__00265.jpg,9.11,[],Nothing
266,191S4__00266.jpg,9.14,[],Nothing
267,191S4__00267.jpg,9.18,[],Nothing
268,191S4__00268.jpg,9.21,[],Nothing
269,191S4__00269.jpg,9.24,[],Nothing
270,191S4__00270.jpg,9.28,"[{'class': 'skinholder', 'xmin': 174, 'xmax': 681, 'ymin': 123, 'ymax': 231}, {'class': 'diamondkeratomestraight', 'xmin': 209, 'xmax': 545, 'ymin': 822, 'ymax': 948}, {'class': 'skinholder', 'xmin': 221, 'xmax': 589, 'ymin': 1006, 'ymax': 1078}, {'class': 'iris', 'xmin': 630, 'xmax': 1237, 'ymin': 325, 'ymax': 997}, {'class': 'forceps', 'xmin': 1250, 'xmax': 1917, 'ymin': 592, 'ymax': 955}, {'class': 'skinholder', 'xmin': 1548, 'xmax': 1821, 'ymin': 1041, 'ymax': 1078}]",Nothing
271,191S4__00271.jpg,9.31,[],Nothing
272,191S4__00272.jpg,9.35,[],Nothing
273,191S4__00273.jpg,9.38,[],Nothing
274,191S4__00274.jpg,9.41,[],Nothing
275,191S4__00275.jpg,9.45,[],Nothing
276,191S4__00276.jpg,9.48,[],Nothing
277,191S4__00277.jpg,9.52,[],Nothing
278,191S4__00278.jpg,9.55,[],Nothing
279,191S4__00279.jpg,9.59,[],Nothing
280,191S4__00280.jpg,9.62,"[{'class': 'skinholder', 'xmin': 221, 'xmax': 589, 'ymin': 1006, 'ymax': 1078}, {'class': 'diamondkeratomestraight', 'xmin': 216, 'xmax': 689, 'ymin': 871, 'ymax': 997}, {'class': 'skinholder', 'xmin': 179, 'xmax': 686, 'ymin': 120, 'ymax': 228}, {'class': 'skinholder', 'xmin': 1724, 'xmax': 1917, 'ymin': 185, 'ymax': 272}, {'class': 'forceps', 'xmin': 1311, 'xmax': 1917, 'ymin': 597, 'ymax': 898}, {'class': 'iris', 'xmin': 675, 'xmax': 1303, 'ymin': 330, 'ymax': 1002}, {'class': 'skinholder', 'xmin': 1548, 'xmax': 1831, 'ymin': 1041, 'ymax': 1078}]",Nothing
281,191S4__00281.jpg,9.65,[],Nothing
282,191S4__00282.jpg,9.69,[],Nothing
283,191S4__00283.jpg,9.72,[],Nothing
284,191S4__00284.jpg,9.76,[],Nothing
285,191S4__00285.jpg,9.79,[],Nothing
286,191S4__00286.jpg,9.82,[],Nothing
287,191S4__00287.jpg,9.86,[],Nothing
288,191S4__00288.jpg,9.89,[],Nothing
289,191S4__00289.jpg,9.93,[],Nothing
